URI	id	title	title_source	date	types	parent_name	parent_id	parent_type		
https://ismi.mpiwg-berlin.mpg.de/place/441547	441547	Fatḥ-Nakr	ISMI	700	city_district	Deccan	#441543	region		
https://ismi.mpiwg-berlin.mpg.de/place/142708	142708	Giza	ISMI	700	city	Egypt	#173189	country		
https://ismi.mpiwg-berlin.mpg.de/place/86946	86946	Glasgow	ISMI	700	city	UK	#174533	country		
https://ismi.mpiwg-berlin.mpg.de/place/179423	179423	Golkanda	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/87176	87176	Gotha	ISMI	700	city	Germany	#174492	country		
https://ismi.mpiwg-berlin.mpg.de/place/87757	87757	Florence	ISMI	700	city	Italy	#173763	country		
https://ismi.mpiwg-berlin.mpg.de/place/174775	174775	France	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/529096	529096	Galata	ISMI	700		Istanbul	#85148	city		
https://ismi.mpiwg-berlin.mpg.de/place/140190	140190	Ġandagān (near Shiraz)	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/447260	447260	Gaziantep (Ayntāb)	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/525410	525410	Gelibolu	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/179183	179183	Georgia	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/174492	174492	Germany	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/153829	153829	Ghazna	ISMI	700	city	Afghanistan	#179798	country		
https://ismi.mpiwg-berlin.mpg.de/place/85304	85304	Gīlān (Iran)	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/87304	87304	Giresun	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/1129	1129	Göttingen	ISMI	700	city	Germany	#174492	country		
https://ismi.mpiwg-berlin.mpg.de/place/88223	88223	Granada	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/71938	71938	Greece	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/436281	436281	Guadix	ISMI	700		Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/312817	312817	Gülistan (Guliston)	ISMI	700	city	Uzbekistan	#173272	country		
https://ismi.mpiwg-berlin.mpg.de/place/327648	327648	Gundeshapur [Gundēšāpūr] (Fars)	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/85367	85367	Gurganj	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/86943	86943	Hamadan	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/311328	311328	Ḥamāh	ISMI	700	city	Syria	#174694	country		
https://ismi.mpiwg-berlin.mpg.de/place/87597	87597	Hamburg	ISMI	700	city	Germany	#174492	country		
https://ismi.mpiwg-berlin.mpg.de/place/347936	347936	Harran	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/374418	374418	Ḫujand	ISMI	700	city	Tajikistan	#179518	country		
https://ismi.mpiwg-berlin.mpg.de/place/86434	86434	Heidelberg	ISMI	700	city	Germany	#174492	country		
https://ismi.mpiwg-berlin.mpg.de/place/71934	71934	Heraklion (Iraklion, Candia, Qandiya; in Crete)	ISMI	700	city	Greece	#71938	country		
https://ismi.mpiwg-berlin.mpg.de/place/374934	374934	Herat	ISMI	700		Afghanistan	#179798	country		
https://ismi.mpiwg-berlin.mpg.de/place/154074	154074	Ḫilāṭ [Aḫlāṭ]	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/178964	178964	Hungary	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/88276	88276	Hyderabad	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/174638	174638	India	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/173690	173690	Indonesia	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/174469	174469	Iran	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/173298	173298	Iraq	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/179659	179659	Ireland	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/87474	87474	Isfahan	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/384589	384589	Isfarain	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/356327	356327	Iṣṭaḫr	ISMI	700		Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/85148	85148	Istanbul	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/173763	173763	Italy	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/382383	382383	Jawhar	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/450367	450367	Jayyān (Jaén)	ISMI	700	city	Andalusia	#93261	country		
https://ismi.mpiwg-berlin.mpg.de/place/87387	87387	Jerusalem	ISMI	700	city	Palestine/Israel	#179483	country		
https://ismi.mpiwg-berlin.mpg.de/place/86701	86701	Jibla	ISMI	700	city	Yemen	#178900	country		
https://ismi.mpiwg-berlin.mpg.de/place/85370	85370	Jurjān	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/86618	86618	Kabul	ISMI	700	city	Afghanistan	#179798	country		
https://ismi.mpiwg-berlin.mpg.de/place/87440	87440	Kaduna	ISMI	700	city	Nigeria	#178897	country		
https://ismi.mpiwg-berlin.mpg.de/place/87727	87727	Kairouan	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/87040	87040	Kairouan (Qayrawān)	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/33055	33055	Kapūrt’halah, India	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/381807	381807	Karaj	ISMI	700		Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/87511	87511	Karbala	ISMI	700	city					
