id	title	title_uri	title_source	start	parent_name	parent_id
87384	Diyarbakir	https://ismi.mpiwg-berlin.mpg.de/place/87384	ISMI	0700	Turkey	#174510
493137	Doha	https://ismi.mpiwg-berlin.mpg.de/place/493137	ISMI	0700	Qatar	#493134
87480	Dresden	https://ismi.mpiwg-berlin.mpg.de/place/87480	ISMI	0700	Germany	#174492
86683	Dublin	https://ismi.mpiwg-berlin.mpg.de/place/86683	ISMI	0700	Ireland	#179659
87927	Dushanbe	https://ismi.mpiwg-berlin.mpg.de/place/87927	ISMI	0700	Tajikistan	#179518
356027	Écija	https://ismi.mpiwg-berlin.mpg.de/place/356027	ISMI	0700	Spain	#174730
328715	Edessa	https://ismi.mpiwg-berlin.mpg.de/place/328715	ISMI	0700		
87546	Edinburgh, Scotland	https://ismi.mpiwg-berlin.mpg.de/place/87546	ISMI	0700	UK	#174533
85246	Edirne	https://ismi.mpiwg-berlin.mpg.de/place/85246	ISMI	0700	Turkey	#174510
173189	Egypt	https://ismi.mpiwg-berlin.mpg.de/place/173189	ISMI	0700		
119513	Elche (Andalusia)	https://ismi.mpiwg-berlin.mpg.de/place/119513	ISMI	0700	Spain	#174730
437015	Erbil	https://ismi.mpiwg-berlin.mpg.de/place/437015	ISMI	0700		
24616	Erfurt	https://ismi.mpiwg-berlin.mpg.de/place/24616	ISMI	0700	Germany	#174492
87114	Erzincan	https://ismi.mpiwg-berlin.mpg.de/place/87114	ISMI	0700	Turkey	#174510
270897	Erzurum	https://ismi.mpiwg-berlin.mpg.de/place/270897	ISMI	0700	Turkey	#174510
330883	Ethiopia	https://ismi.mpiwg-berlin.mpg.de/place/330883	ISMI	0700		
422251	Farab	https://ismi.mpiwg-berlin.mpg.de/place/422251	ISMI	0700		
333575	Farghāna	https://ismi.mpiwg-berlin.mpg.de/place/333575	ISMI	0700		
179766	Fās	https://ismi.mpiwg-berlin.mpg.de/place/179766	ISMI	0700	Morocco	#173531
441547	Fatḥ-Nakr	https://ismi.mpiwg-berlin.mpg.de/place/441547	ISMI	0700	Deccan	#441543
142708	Giza	https://ismi.mpiwg-berlin.mpg.de/place/142708	ISMI	0700	Egypt	#173189
86946	Glasgow	https://ismi.mpiwg-berlin.mpg.de/place/86946	ISMI	0700	UK	#174533
179423	Golkanda	https://ismi.mpiwg-berlin.mpg.de/place/179423	ISMI	0700		
87176	Gotha	https://ismi.mpiwg-berlin.mpg.de/place/87176	ISMI	0700	Germany	#174492
87757	Florence	https://ismi.mpiwg-berlin.mpg.de/place/87757	ISMI	0700	Italy	#173763
174775	France	https://ismi.mpiwg-berlin.mpg.de/place/174775	ISMI	0700		
529096	Galata	https://ismi.mpiwg-berlin.mpg.de/place/529096	ISMI	0700	Istanbul	#85148
140190	Ġandagān (near Shiraz)	https://ismi.mpiwg-berlin.mpg.de/place/140190	ISMI	0700	Iran	#174469
447260	Gaziantep (Ayntāb)	https://ismi.mpiwg-berlin.mpg.de/place/447260	ISMI	0700	Turkey	#174510
525410	Gelibolu	https://ismi.mpiwg-berlin.mpg.de/place/525410	ISMI	0700		
179183	Georgia	https://ismi.mpiwg-berlin.mpg.de/place/179183	ISMI	0700		
174492	Germany	https://ismi.mpiwg-berlin.mpg.de/place/174492	ISMI	0700		
153829	Ghazna	https://ismi.mpiwg-berlin.mpg.de/place/153829	ISMI	0700	Afghanistan	#179798
85304	Gīlān (Iran)	https://ismi.mpiwg-berlin.mpg.de/place/85304	ISMI	0700		
87304	Giresun	https://ismi.mpiwg-berlin.mpg.de/place/87304	ISMI	0700	Turkey	#174510
1129	Göttingen	https://ismi.mpiwg-berlin.mpg.de/place/1129	ISMI	0700	Germany	#174492
88223	Granada	https://ismi.mpiwg-berlin.mpg.de/place/88223	ISMI	0700	Spain	#174730
71938	Greece	https://ismi.mpiwg-berlin.mpg.de/place/71938	ISMI	0700		
436281	Guadix	https://ismi.mpiwg-berlin.mpg.de/place/436281	ISMI	0700	Spain	#174730
312817	Gülistan (Guliston)	https://ismi.mpiwg-berlin.mpg.de/place/312817	ISMI	0700	Uzbekistan	#173272
327648	Gundeshapur [Gundēšāpūr] (Fars)	https://ismi.mpiwg-berlin.mpg.de/place/327648	ISMI	0700	Iran	#174469
85367	Gurganj	https://ismi.mpiwg-berlin.mpg.de/place/85367	ISMI	0700		
86943	Hamadan	https://ismi.mpiwg-berlin.mpg.de/place/86943	ISMI	0700	Iran	#174469
311328	Ḥamāh	https://ismi.mpiwg-berlin.mpg.de/place/311328	ISMI	0700	Syria	#174694
87597	Hamburg	https://ismi.mpiwg-berlin.mpg.de/place/87597	ISMI	0700	Germany	#174492
347936	Harran	https://ismi.mpiwg-berlin.mpg.de/place/347936	ISMI	0700	Turkey	#174510
374418	Ḫujand	https://ismi.mpiwg-berlin.mpg.de/place/374418	ISMI	0700	Tajikistan	#179518
86434	Heidelberg	https://ismi.mpiwg-berlin.mpg.de/place/86434	ISMI	0700	Germany	#174492
71934	Heraklion (Iraklion, Candia, Qandiya; in Crete)	https://ismi.mpiwg-berlin.mpg.de/place/71934	ISMI	0700	Greece	#71938
374934	Herat	https://ismi.mpiwg-berlin.mpg.de/place/374934	ISMI	0700	Afghanistan	#179798
154074	Ḫilāṭ [Aḫlāṭ]	https://ismi.mpiwg-berlin.mpg.de/place/154074	ISMI	0700		
178964	Hungary	https://ismi.mpiwg-berlin.mpg.de/place/178964	ISMI	0700		
88276	Hyderabad	https://ismi.mpiwg-berlin.mpg.de/place/88276	ISMI	0700	India	#174638
174638	India	https://ismi.mpiwg-berlin.mpg.de/place/174638	ISMI	0700		
173690	Indonesia	https://ismi.mpiwg-berlin.mpg.de/place/173690	ISMI	0700		
174469	Iran	https://ismi.mpiwg-berlin.mpg.de/place/174469	ISMI	0700		
173298	Iraq	https://ismi.mpiwg-berlin.mpg.de/place/173298	ISMI	0700		
179659	Ireland	https://ismi.mpiwg-berlin.mpg.de/place/179659	ISMI	0700		
87474	Isfahan	https://ismi.mpiwg-berlin.mpg.de/place/87474	ISMI	0700	Iran	#174469
384589	Isfarain	https://ismi.mpiwg-berlin.mpg.de/place/384589	ISMI	0700	Iran	#174469
356327	Iṣṭaḫr	https://ismi.mpiwg-berlin.mpg.de/place/356327	ISMI	0700	Iran	#174469
85148	Istanbul	https://ismi.mpiwg-berlin.mpg.de/place/85148	ISMI	0700	Turkey	#174510
173763	Italy	https://ismi.mpiwg-berlin.mpg.de/place/173763	ISMI	0700		
382383	Jawhar	https://ismi.mpiwg-berlin.mpg.de/place/382383	ISMI	0700		
450367	Jayyān (Jaén)	https://ismi.mpiwg-berlin.mpg.de/place/450367	ISMI	0700	Andalusia	#93261
87387	Jerusalem	https://ismi.mpiwg-berlin.mpg.de/place/87387	ISMI	0700	Palestine/Israel	#179483
86701	Jibla	https://ismi.mpiwg-berlin.mpg.de/place/86701	ISMI	0700	Yemen	#178900
85370	Jurjān	https://ismi.mpiwg-berlin.mpg.de/place/85370	ISMI	0700		
86618	Kabul	https://ismi.mpiwg-berlin.mpg.de/place/86618	ISMI	0700	Afghanistan	#179798
87440	Kaduna	https://ismi.mpiwg-berlin.mpg.de/place/87440	ISMI	0700	Nigeria	#178897
87727	Kairouan	https://ismi.mpiwg-berlin.mpg.de/place/87727	ISMI	0700		
87040	Kairouan (Qayrawān)	https://ismi.mpiwg-berlin.mpg.de/place/87040	ISMI	0700		
33055	Kapūrt’halah, India	https://ismi.mpiwg-berlin.mpg.de/place/33055	ISMI	0700	India	#174638
381807	Karaj	https://ismi.mpiwg-berlin.mpg.de/place/381807	ISMI	0700	Iran	#174469
87511	Karbala	https://ismi.mpiwg-berlin.mpg.de/place/87511	ISMI	0700		
488271	Kashan	https://ismi.mpiwg-berlin.mpg.de/place/488271	ISMI	0700	Iran	#174469
155387	Kashghar	https://ismi.mpiwg-berlin.mpg.de/place/155387	ISMI	0700		
87594	Kastamonu	https://ismi.mpiwg-berlin.mpg.de/place/87594	ISMI	0700	Turkey	#174510
155041	Kaṯ	https://ismi.mpiwg-berlin.mpg.de/place/155041	ISMI	0700		
88310	Kayseri	https://ismi.mpiwg-berlin.mpg.de/place/88310	ISMI	0700	Turkey	#174510
382381	Kazakhstan	https://ismi.mpiwg-berlin.mpg.de/place/382381	ISMI	0700		
86288	Kazan	https://ismi.mpiwg-berlin.mpg.de/place/86288	ISMI	0700	Russia	#174659
177048	Kazimiya	https://ismi.mpiwg-berlin.mpg.de/place/177048	ISMI	0700	Iraq	#173298
86520	Kazimiya	https://ismi.mpiwg-berlin.mpg.de/place/86520	ISMI	0700		
87173	Khar'kov	https://ismi.mpiwg-berlin.mpg.de/place/87173	ISMI	0700		
310384	Khurāsān	https://ismi.mpiwg-berlin.mpg.de/place/310384	ISMI	0700	Turkmenistan	#178885
325429	Khuttal	https://ismi.mpiwg-berlin.mpg.de/place/325429	ISMI	0700		
25264	Khuzistan	https://ismi.mpiwg-berlin.mpg.de/place/25264	ISMI	0700	Iran	#174469
310048	Khwārizm	https://ismi.mpiwg-berlin.mpg.de/place/310048	ISMI	0700	Turkmenistan	#178885
87477	Kiev	https://ismi.mpiwg-berlin.mpg.de/place/87477	ISMI	0700	Ukraine	#173857
87152	Kiliç	https://ismi.mpiwg-berlin.mpg.de/place/87152	ISMI	0700	Turkey	#174510
443803	Kilis	https://ismi.mpiwg-berlin.mpg.de/place/443803	ISMI	0700	Turkey	#174510
380989	Kirman	https://ismi.mpiwg-berlin.mpg.de/place/380989	ISMI	0700	Iran	#174469
49174	İzmir	https://ismi.mpiwg-berlin.mpg.de/place/49174	ISMI	0700	Turkey	#174510
447733	Iznik	https://ismi.mpiwg-berlin.mpg.de/place/447733	ISMI	0700	Bursa	#85627
395007	Jaén	https://ismi.mpiwg-berlin.mpg.de/place/395007	ISMI	0700	Spain	#174730
86356	Jaipur	https://ismi.mpiwg-berlin.mpg.de/place/86356	ISMI	0700	India	#174638
86449	Jakarta (formerly Batavia)	https://ismi.mpiwg-berlin.mpg.de/place/86449	ISMI	0700	Indonesia	#173690
271745	Jāmiʿ Naqīb al-Juyūš	https://ismi.mpiwg-berlin.mpg.de/place/271745	ISMI	0700		
