id	title	description	variants	types	matches	start	title_source	title_uri
https://usaybia.net/place/139	Citium	ancient city in Cyprus		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/140	Constantinople		al-Qusṭanṭīniyyah	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/141	Cordova		Córdoba;Qurṭubah	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/142	Corinth	Greek city on the Isthmus		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/143	Cranon	ancient Greek city in Thessaly		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/144	Crete		Iqrīṭish;Iqrīṭush	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/145	Croton	ancient Greek city in southern Italy		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/146	Cyprus			region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/147	Dabarkī	small town and district of Sivas Province in modern-day Turkey	Divrigi	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/148	al-Dakhwāriyyah College	medical school in Damascus		madrasa		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/149	Damascus		Dimashq;al-Shām;which may also refer to Greater Syria	composite		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/150	Damascus Gate	in Baghdad	Bāb al-Shām	building		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/151	Damietta	a port in Egypt	Dimyāṭ	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/152	Daqūqāʾ	a town in the Jazīrah province of modern Iraq, on the main road between Baghdad and Mosul		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/153	Dār al-Dhahab	a law college (`madrasah`) in Baghdad	Golden House	madrasa		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/154	Dār al-Ḥijārah	area in Damascus		quarter		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/155	Dār Ibn al-Zaʿfarānī	in al-Ruhā	the House of Ibn al-Zaʿfarānī	building		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/156	Dār al-Rūm	the Christian quarter of Baghdad		quarter		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/157	Dārā	fortress town of northern Mesopotamia		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/158	Darb al-Fālūdhaj	in Baghdad	Sweetmeats Alley	designated-space		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/159	Daybul	seaport of Sind		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/160	Daylam	highlands in Iran close to the Caspian Sea, also the name of its people		region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/162	Dayr al-ʿAdhārā	a convent near the town of al-ʿAlth		monastery		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/163	Dayr al-ʿAlth	a convent near the town of al-ʿAlth		monastery		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/164	Dayr Banī l-Ṣaqr	unidentified locality not far from Baghdad or Sāmarrā		unknown		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/165	Dayr al-Jamājim	a Nestorian monastery in central Iraq		monastery		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/166	Dayr al-Khandaq	monastery north of Cairo		monastery		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/167	Dayr Qunnā	a Nestorian monastery on the Tigris S. of Baghdad		monastery		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/168	Dayr al-Quṣayr	the Monastery of Saint Arsenius near the town of Ṭurā, south of Cairo		monastery		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/169	Dayr al-Sīq	monastery south of Jerusalem		monastery		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/170	Delos	Greek island		island		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/171	Dénia	town in al-Andalus	Dāniyah	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/172	Dezful	city in western Iran		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/173	Dhāt al-Ajraʿ	unidentified desert location	the sandy tract	natural-feature		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/174	Dhū Murār	unidentified place		unknown		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/175	Dihistān			region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/176	Diospolis	ancient city in Egypt		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/177	Diyār Bakr	city in Eastern Anatolia	Diyarbakır	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/178	Diyār Muḍar	region in northern Mesopotamia		region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/179	Diyār Rabīʿah			unknown		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/180	Dorylaeum	ancient Greek city in Phrygia		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/181	Dunaysir	town (now ruins) south-west of the city of Mārdīn in modern-day Turkey		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/182	Dunbāwand	a mountain in northern Persia	Damāwand	mountain		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/183	Durtā	place of a monastery in Iraq		unknown		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/184	Egypt		Miṣr	composite		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/185	Egyptian provinces		al-Diyār al-Miṣriyyah	province		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/186	Elea	ancient Greek city on the Tyrrhenian coast of Italy	Velia	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/187	Elvira	Roman city in today’s province of Granada (Spain)		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/188	Emesa	the modern Homs (Ḥimṣ) in Syria		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/189	Ephesus			settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/190	Epidaurus	in the Peloponnese	Fīdārūs;Qindārūs	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/191	Epirus	ancient Greek state in the western Balkans		state		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/192	Erbil	city in northern Iraq, east of Mosul	Arbil;Irbil	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/193	Eresos	ancient Greek city on Lesbos		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/194	Erzerum	Erzurum (Arzan al-Rūm), city in Anatolia, modern-day Turkey	Erzurum	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/195	Erzinjan	city in Anatolia, modern-day Turkey	Arzanjān	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/196	Etruria	Tyrrhenia		region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/197	Euphrates	one of the two great rivers of Mesopotamia	al-Furāt	river		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/198	Fārāb	town in Khorasan now southern Kazakhstan	Farāb	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/199	Faramā	strategic city on the eastern Delta	Pelusium	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/200	Fardajān	also known as Barāhān, a fortress near Hamadān		fortification		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/201	Farghānā	region in eastern Transoxiana		region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/202	Fasā	town in Fars Province of Persia		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/203	Fayd	a town in the Ḥijāz, at halfway point on the pilgrimage route between Iraq and Mecca		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/204	Fayyum		al-Fayyūm	region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/205	Feltmakers’ Market	in Damascus	al-Labbādīn	designated-space		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/206	Fez	city in Morocco	Fās	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/207	Fīlmān	unidentified locality; possibly corruption of Fīlān (an eastern Caucasian region close to the western coasts of the Caspian)		unknown		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/208	Fīrūzkūh	a fortified city in the province of Ghūr in Central Afghanistan, capital of the senior branch of the Ghūrid sultans		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/209	Fustat	the first Muslim capital of Egypt	al-Fusṭāṭ;Miṣr al-Qadīmah	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/210	Gaza	town in Palestine	Ghazzah	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/211	Gerasa	the modern Jerash, Jordan		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/212	Ghallah Lane	in Baghdad	Darb al-Ghallah	designated-space		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/213	Ghaznah	a town in eastern Afghanistan, now called Ghazni		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/214	Ghūr	province of Central Afghanistan in medieval times		province		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/215	al-Ghūṭah	the fertile land south and east of Damascus		region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/216	al-Ghuwayr	name of several locations in Arabia		composite		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/217	Giza	a town on the west bank of the Nile	al-Jīzah	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/218	Gondēshāpūr	ruins of ancient city to the southeast of Dizfūl in southwest Iran	Jundaysābūr	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/219	Granada	city in al-Andalus	Gharnāṭah	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/220	Greece		bilād al-Yūnāniyyīn;Yūnān	region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/221	Gūn Gunbad	a gate and quarter in Isfahan		composite		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/222	Gurgānj		Kurkānj;al-Jurjāniyyah	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/223	Hadramaut		Ḥaḍramawt	region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/224	Hajar	in eastern Arabia		region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/225	Ḥakamān	a town near Basra, Iraq		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/226	al-Ḥallāwiyyah Law College	in Aleppo	al-Madrasah al-Ḥallāwiyyah	madrasa		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/227	Hama	city in Syria	Ḥamāh	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/228	Hamadan	city in Persia	Hamadhān;Hamadān;Ecbatana	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/229	Ḥammām al-Faʾr	in Fustat	the Bathhouse of the Mouse	building		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/230	al-Ḥanbaliyyah Law College	in Damascus	al-Madrasah al-Ḥanbaliyyah	madrasa		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/231	al-Ḥaram		the Holy Precinct (in Mecca)	quarter		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/232	al-Ḥarasiyyāt	estates in Iraq	al-Ḥarashiyyāt? (reading uncertain)	designated-space		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/233	al-Ḥarbiyyah	a quarter by the Ḥarb gate in Baghdad		quarter		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/234	Ḥarrān	an ancient town (Carrhae) of Upper Mesopotamia, in the modern Turkish province of Diyarbakır		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/235	Harthamah’s Camp	a district in the eastern part of Baghdad		quarter		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/236	al-Ḥasakah	city and governorate in modern Syria		composite		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/237	Hatra	a place near Samarra (not to be confused with ancient Hatra/al-Ḥaḍr near Mosul)	Haṭrā;Hāṭrā	unknown		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/238	Ḥawrān	a volcanic plateau in southwestern Syria extending into the northwestern corner of modern-day Jordan	Hauran;Houran	region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/239	Ḥazzah	a settlement west of Irbil (Arbil), in Iraq		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/240	Heraclea	ancient city in what is now Turkey		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/241	Herat	a city in modern-day Afgh-anistan	Harāt	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/242	al-Ḥijāz	a region in the west-ern Arabian Peninsula, Najd to the east and Tihāmah to the west	Hijaz;Hejaz	region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/243	al-Ḥillah	town in Iraq		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/244	Ḥimyar	ancient kingdom of south-west Arabia		state		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/245	Ḥīnī	a town near the city of Diyarbakır in eastern Anatolia	Hani	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/246	al-Ḥīrah	a town on the Euphrates, southwest of the modern Najaf, in Iraq		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/247	Ḥiṣn al-Faraj	in Seville	Victory Castle;Aznalfarache	fortification		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/248	al-Ḥiyār	probably in northern Syria	Ḥiyār Banī l-Qaʿqāʿ	unknown		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/249	Homs	a city in Syria	Ḥimṣ	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/251	al-Ḥuwayzah	place in Khuzistan		unknown		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/252	Hymettus	a mountain in Attica		mountain		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/253	Ibiza		Yābisa	island		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/254	Īdhaj	city in western Persia	Māl-i Amīr	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/255	Ifrīqiyah	area that comprises today’s Tunisia, Western Libya and Eastern Algeria		region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/256	al-Īghārān	two fiefs in western Persia		province		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/257	Īlāq	town near Nishapur		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/258	Imros	Greek Aegean island		island		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/259	ʿIndān	unidentified village near Aleppo(?)		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/260	India		al-Hind	region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/261	Indian Ocean	Ocean		open-water		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/262	Ionia	ancient Greek city and islands states of the eastern Aegean and its seaboard	Yūnān	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/263	Iraq	the southern part of modern Iraq	al-ʿIrāq	composite		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/264	ʿĪsābādh	a palace and pleasure ground built by the caliph al-Mahdī on the eastern side of Baghdad		building		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/266	Istanbul			settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/267	Italy			region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/268	Jabal Tayyiʾ	an upland region in northern Arabia encompassing Mt. Ajaʾ and Mt. Salmā		region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/269	Jaʿbar	a fortress in the mediaeval town of al-Raqqah in present day Syria		fortification		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/270	Jaén	city in Andalusia	Jayyān	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/271	hamada					1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/272	Jājarm	town in Khorasan		settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/273	al-Janādil	the ‘cataracts’ of the River Nile		natural-feature		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/274	Jarkh Band	place in Armenia or Azerbaijan		unknown		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/275	Játiva	town in eastern al-Andalus	Shāṭibah	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/276	Jayrūn	a gate in Damascus		building		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/277	al-Jāzir	unidentified location		unknown		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/278	al-Jazīrah	northern Mesopotamia		region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/279	al-Jazīrah (Jazīrat Miṣr)	the island of Rawḍah (Roda) in the River Nile near Cairo	Jazīrat Miṣr	island		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/280	Jazīrat al-ʿArab	the Arabian Peninsula		region		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/281	Jazīrat ibn ʿUmar	modern-day Cizre in southeastern Turkey	Gazarta	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
https://usaybia.net/place/282	Jerusalem		al-Quds;Bayt al-Muqaddas;Bayt al-Maqdīs;Īliyāʾ	settlement		1200	LHOM	https://dh.brill.com/scholarlyeditions/library/urn:cts:arabicLit:0668IbnAbiUsaibia/
